year,lfs,exp,salary,weight,age,ftpt,edu,sex,industry,occup,self_emp,elementary_edu,highschool_edu,postsec_edu,undergrad_edu,graduate_edu,union,student_status,grad_highschool_refyear,grad_college_refyear,grad_univ_refyear,public_sector,multiple_jobs,firm_size,loc_size,tenure,edu_level
2010,employed all year,38.0,64958.333333333336,775.4255,59.0,full-time,graduated high school,0,trade,"wholesale, technical, insurance, real estate sales specialists",0,1,1,0,0,0,0,0,0,0,0,0,0,20.0,1.0,98.0,3
2010,employed all year,24.0,76226.6156462585,351.6827,46.0,full-time,bachelor's degree,1,public administration,natural and applied sciences,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,100.0,138.0,5
2010,employed all year,17.0,49050.17006802721,352.0724,60.0,full-time,some non-university postsecondary (no certificate),0,"business, building and other support services",clerical and supervisor occupations,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,20.0,153.0,3
2010,employed all year,25.0,50375.85034013606,226.4998,40.0,full-time,non-university postsecondary certificate,0,health care and social assistance,"occupations in social science, government service and religion",0,1,1,1,0,0,1,0,0,0,0,0,0,100.0,1.0,179.0,4
2010,employed all year,14.0,53027.21088435374,480.8373,36.0,full-time,non-university postsecondary certificate,0,manufacturing,machine operators and assemblers in manufacturing,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,143.0,4
2010,employed all year,6.0,18559.52380952381,377.1086,28.0,full-time,graduated high school,1,accommodation and food services,,0,1,1,0,0,0,0,0,0,0,0,0,0,20.0,1.0,24.0,3
2010,employed all year,39.0,19222.363945578232,326.2297,55.0,full-time,non-university postsecondary certificate,1,manufacturing,machine operators and assemblers in manufacturing,0,1,1,1,0,0,0,0,0,0,0,0,1,100.0,100.0,99.0,4
2010,employed all year,35.0,63632.65306122449,248.5722,54.0,full-time,non-university postsecondary certificate,1,health care and social assistance,natural and applied sciences,0,1,1,1,0,0,0,0,0,0,0,0,0,100.0,20.0,172.0,4
2010,employed all year,11.0,41096.08843537415,225.9754,35.0,full-time,non-university postsecondary certificate,1,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,1,0,0,0,0,0,0,500.0,100.0,54.0,4
2010,employed all year,16.0,72912.4149659864,344.9348,33.0,full-time,graduated high school,0,accommodation and food services,middle management,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,20.0,106.0,3
2010,employed all year,5.0,58329.93197278912,1316.5585,25.0,full-time,bachelor's degree,1,"finance, insurance, real estate and leasing","financial, secretarial and administrative",0,1,1,0,1,0,0,0,0,0,0,0,0,1000.0,20.0,60.0,5
2010,employed all year,26.0,139196.42857142858,117.4732,46.0,full-time,bachelor's degree,0,public administration,natural and applied sciences,0,1,1,0,1,0,0,0,0,0,0,1,0,1000.0,500.0,304.0,5
2010,employed all year,23.0,109368.6224489796,600.1732,45.0,full-time,non-university postsecondary certificate,1,health care and social assistance,clerical and supervisor occupations,0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,1000.0,276.0,4
2010,employed all year,37.0,82855.01700680272,154.2329,60.0,full-time,some university (no certificate),0,public administration,"occupations in social science, government service and religion",0,1,1,0,0,0,1,0,0,0,0,1,0,1000.0,20.0,73.0,3
2010,employed all year,41.0,66284.01360544217,527.6397,60.0,full-time,graduated high school,0,trade,"occupations in art, culture, recreation and sport",0,1,1,0,0,0,1,0,0,0,0,1,0,1000.0,100.0,411.0,3
2010,employed all year,20.0,89483.41836734694,1309.7222,39.0,full-time,some non-university postsecondary (no certificate),1,"finance, insurance, real estate and leasing",natural and applied sciences,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,1000.0,139.0,3
2010,employed all year,9.0,64958.333333333336,1933.1205,29.0,full-time,bachelor's degree,1,health care and social assistance,"technical, assisting and related in health",0,1,1,0,1,0,1,0,0,0,0,0,1,100.0,100.0,96.0,5
2010,employed all year,20.0,46398.80952380953,956.5418,51.0,full-time,graduated high school,0,manufacturing,other trades,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,1000.0,34.0,3
2010,"employed part-year, unemployed part-year",33.0,5302.721088435374,517.4483,48.0,full-time,non-university postsecondary certificate,0,transportation and warehousing,transport and equipment operators,1,1,1,1,0,0,0,0,0,0,0,0,0,500.0,1.0,11.0,4
2010,employed all year,12.0,69598.21428571429,341.6354,36.0,full-time,non-university postsecondary certificate,0,transportation and warehousing,transport and equipment operators,0,1,1,1,0,0,0,0,0,0,0,0,0,100.0,1.0,144.0,4
2010,employed all year,41.0,125939.62585034015,48.7439,58.0,full-time,graduated high school,1,"finance, insurance, real estate and leasing",middle management,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,1.0,451.0,3
2010,employed all year,2.0,29164.96598639456,430.0152,20.0,full-time,non-university postsecondary certificate,0,accommodation and food services,occupation in protective services,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,1000.0,20.0,4
2010,employed all year,30.0,72912.4149659864,418.1775,49.0,full-time,non-university postsecondary certificate,0,public administration,construction trades,0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,1.0,96.0,4
2010,employed all year,4.0,86169.21768707484,1834.6111,27.0,full-time,bachelor's degree,1,public administration,"occupations in social science, government service and religion",0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,20.0,32.0,5
2010,employed all year,15.0,106054.42176870749,1331.1778,38.0,full-time,bachelor's degree,0,public administration,"financial, secretarial and administrative",0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,1000.0,36.0,5
2010,employed all year,29.0,82855.01700680272,421.0911,46.0,full-time,non-university postsecondary certificate,0,manufacturing,other trades,0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,62.0,4
2010,employed all year,21.0,96111.81972789115,1996.5137,46.0,full-time,bachelor's degree,0,trade,"wholesale, technical, insurance, real estate sales specialists",0,1,1,0,1,0,0,0,0,0,0,0,0,100.0,1.0,48.0,5
2010,employed all year,19.0,50375.85034013606,1750.563,39.0,full-time,non-university postsecondary certificate,1,manufacturing,"trades helpers, construction, and transportation labourers",0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,23.0,4
2010,employed all year,23.0,76226.6156462585,1631.5941,54.0,full-time,non-university postsecondary certificate,0,"finance, insurance, real estate and leasing",natural and applied sciences,0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,20.0,119.0,4
2010,employed all year,15.0,12262.542517006803,1553.994,54.0,part-time,non-university postsecondary certificate,1,trade,"retail salespersons, sales clerks, cashiers",0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,15.0,4
2010,employed all year,26.0,76226.6156462585,349.4807,45.0,full-time,non-university postsecondary certificate,0,trade,other trades,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,132.0,4
2010,employed all year,25.0,106054.42176870749,280.393,44.0,full-time,graduated high school,0,manufacturing,"labourer in processing, manufacturing and utilities",0,1,1,0,0,0,1,0,0,0,0,0,0,1000.0,100.0,274.0,3
2010,employed all year,13.0,109368.6224489796,540.5802,36.0,full-time,non-university postsecondary certificate,0,public administration,natural and applied sciences,0,1,1,1,0,0,0,0,0,0,0,1,0,1000.0,500.0,69.0,4
2010,employed all year,13.0,99426.02040816327,397.1042,35.0,full-time,bachelor's degree,1,public administration,"occupations in social science, government service and religion",0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,20.0,149.0,5
2010,employed all year,25.0,15908.163265306122,1003.1079,44.0,full-time,some non-university postsecondary (no certificate),0,transportation and warehousing,transport and equipment operators,0,1,1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,41.0,3
2010,employed all year,2.0,39770.40816326531,1052.5788,20.0,full-time,11-13 years of elementary and secondary school (not graduated),1,accommodation and food services,"chefs and cooks, food and beverage service",0,1,0,0,0,0,0,0,0,0,0,0,1,100.0,100.0,15.0,2
2010,employed all year,33.0,99426.02040816327,402.517,50.0,full-time,non-university postsecondary certificate,0,construction,contractors and supervisors in trades and transportation,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,129.0,4
2010,employed all year,2.0,29164.96598639456,319.8259,22.0,full-time,non-university postsecondary certificate,0,"business, building and other support services","trades helpers, construction, and transportation labourers",0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,14.0,4
2010,employed all year,2.0,50375.85034013606,754.7101,26.0,full-time,bachelor's degree,1,public administration,clerical and supervisor occupations,0,1,1,0,1,0,1,0,0,0,0,1,0,100.0,100.0,14.0,5
2010,employed all year,6.0,66284.01360544217,408.0818,24.0,full-time,graduated high school,0,construction,construction trades,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,65.0,3
2010,employed all year,19.0,66284.01360544217,125.614,37.0,full-time,non-university postsecondary certificate,0,construction,"trades helpers, construction, and transportation labourers",0,1,1,1,0,0,1,0,0,0,0,0,0,100.0,100.0,76.0,4
2010,employed all year,11.0,14582.48299319728,120.6852,39.0,full-time,non-university postsecondary certificate,1,accommodation and food services,"chefs and cooks, food and beverage service",0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,1.0,156.0,4
2010,employed all year,17.0,86169.21768707484,700.9,43.0,full-time,non-university postsecondary certificate,0,construction,other trades,0,1,1,1,0,0,0,0,0,0,0,0,0,20.0,20.0,149.0,4
2010,employed all year,9.0,152453.231292517,257.6756,30.0,full-time,non-university postsecondary certificate,0,health care and social assistance,,0,1,1,1,0,0,1,0,0,0,0,1,1,100.0,100.0,24.0,4
2010,employed all year,29.0,25187.92517006803,627.9422,50.0,full-time,graduated high school,0,manufacturing,"labourer in processing, manufacturing and utilities",0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,36.0,3
2010,employed all year,14.0,99426.02040816327,408.5902,39.0,full-time,non-university postsecondary certificate,1,trade,"wholesale, technical, insurance, real estate sales specialists",0,1,1,1,0,0,0,0,0,0,0,0,0,100.0,20.0,12.0,4
2010,employed all year,47.0,92797.61904761905,438.6305,67.0,part-time,non-university postsecondary certificate,0,public administration,occupation in protective services,0,1,1,1,0,0,1,0,0,0,0,1,0,1.0,1.0,103.0,4
2010,employed all year,33.0,53027.21088435374,632.9663,51.0,full-time,non-university postsecondary certificate,0,"information, culture and recreation",,0,1,1,1,0,0,1,0,0,0,0,1,1,1.0,1.0,16.0,4
2010,employed all year,36.0,66284.01360544217,387.1353,55.0,full-time,non-university postsecondary certificate,1,trade,"financial, secretarial and administrative",0,1,1,1,0,0,0,0,0,0,0,0,0,1000.0,20.0,117.0,4
2010,employed all year,32.0,50375.85034013606,220.3567,58.0,full-time,non-university postsecondary certificate,1,health care and social assistance,"occupations in social science, government service and religion",0,1,1,1,0,0,0,0,0,0,0,1,0,100.0,1.0,271.0,4
2010,employed all year,10.0,96111.81972789115,916.0294,29.0,full-time,some university (no certificate),0,public administration,occupation in protective services,0,1,1,0,0,0,1,0,0,0,0,1,0,100.0,100.0,132.0,3
2010,employed all year,4.0,35793.36734693878,954.2761,32.0,full-time,some non-university postsecondary (no certificate),0,manufacturing,other trades,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,34.0,3
2010,employed all year,22.0,119311.22448979592,208.6037,54.0,full-time,bachelor's degree,1,educational services,teachers and professors,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,20.0,364.0,5
2010,employed all year,34.0,26513.60544217687,180.0196,53.0,full-time,graduated high school,1,trade,"retail salespersons, sales clerks, cashiers",0,1,1,0,0,0,0,0,0,0,0,0,1,20.0,20.0,12.0,3
2010,employed all year,32.0,54352.89115646259,137.971,50.0,full-time,graduated high school,1,construction,"financial, secretarial and administrative",0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,27.0,3
2010,employed all year,7.0,33142.00680272109,278.8849,23.0,full-time,some university (no certificate),1,"business, building and other support services",middle management,0,1,1,0,0,0,0,1,0,0,0,0,0,20.0,20.0,43.0,3
2010,employed all year,13.0,115997.02380952382,159.6738,33.0,full-time,non-university postsecondary certificate,0,public administration,natural and applied sciences,0,1,1,1,0,0,0,0,0,0,0,1,0,1000.0,1000.0,110.0,4
2010,employed all year,5.0,152453.231292517,702.032,48.0,full-time,bachelor's degree,0,public administration,middle management,0,1,1,0,1,0,1,0,0,0,0,1,0,1000.0,100.0,252.0,5
2010,employed all year,41.0,69598.21428571429,527.6397,62.0,full-time,5-8 years of elementary school,1,manufacturing,clerical and supervisor occupations,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,351.0,2
2010,employed all year,13.0,30490.646258503402,806.2172,61.0,full-time,graduated high school,1,trade,,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,100.0,15.0,3
2010,employed all year,23.0,92797.61904761905,856.2495,51.0,part-time,some university (no certificate),0,trade,professional in business and finance,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,100.0,73.0,3
2010,employed all year,25.0,106054.42176870749,1245.1153,49.0,full-time,non-university postsecondary certificate,0,transportation and warehousing,transport and equipment operators,0,1,1,1,0,0,1,0,0,0,0,0,0,1000.0,1000.0,307.0,4
2010,employed all year,16.0,145824.8299319728,458.6043,40.0,full-time,university certificate above bachelor,0,educational services,middle management,0,1,1,0,1,1,0,0,0,0,0,1,0,1000.0,20.0,87.0,6
2010,employed all year,17.0,17233.843537414967,378.3952,42.0,full-time,non-university postsecondary certificate,1,"finance, insurance, real estate and leasing","financial, secretarial and administrative",0,1,1,1,0,0,0,0,0,0,0,0,0,100.0,100.0,28.0,4
2010,employed all year,23.0,86169.21768707484,94.8447,48.0,full-time,non-university postsecondary certificate,0,"information, culture and recreation",middle management,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,260.0,4
2010,employed all year,22.0,109368.6224489796,155.8456,42.0,full-time,some university (no certificate),0,transportation and warehousing,natural and applied sciences,0,1,1,0,0,0,1,0,0,0,0,0,0,1000.0,1.0,125.0,3
2010,employed all year,25.0,291649.6598639456,1018.9161,46.0,full-time,non-university postsecondary certificate,0,"forestry, fishing, mining, oil and gas",,0,1,1,1,0,0,0,0,0,0,0,0,0,100.0,20.0,84.0,4
2010,employed all year,19.0,92797.61904761905,228.5105,48.0,full-time,non-university postsecondary certificate,1,public administration,"financial, secretarial and administrative",0,1,1,1,0,0,1,0,0,0,0,1,0,1000.0,1000.0,321.0,4
2010,employed all year,26.0,59655.61224489796,345.0085,50.0,full-time,university certificate above bachelor,1,educational services,teachers and professors,0,1,1,0,1,1,1,0,0,0,0,0,0,100.0,20.0,42.0,6
2010,employed all year,38.0,265136.0544217687,2095.4932,64.0,full-time,university certificate above bachelor,0,public administration,,0,1,1,0,1,1,1,0,0,0,0,1,0,1000.0,1000.0,306.0,6
2010,employed all year,19.0,159081.63265306124,5510.6195,40.0,full-time,university certificate above bachelor,0,transportation and warehousing,middle management,0,1,1,0,1,1,0,0,0,0,0,0,0,1000.0,20.0,102.0,6
2010,employed all year,16.0,62969.812925170074,439.3242,43.0,full-time,non-university postsecondary certificate,1,"finance, insurance, real estate and leasing","financial, secretarial and administrative",0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,74.0,4
2010,employed all year,27.0,115997.02380952382,896.5211,47.0,full-time,graduated high school,0,transportation and warehousing,occupation in protective services,0,1,1,0,0,0,0,0,0,0,0,0,0,1000.0,1000.0,38.0,3
2010,employed all year,0.0,58329.93197278912,392.1282,53.0,part-time,non-university postsecondary certificate,1,health care and social assistance,"technical, assisting and related in health",0,1,1,1,0,0,0,0,0,0,0,1,0,100.0,100.0,373.0,4
2010,employed all year,28.0,31816.326530612245,967.2321,52.0,full-time,9-10 years of elementary and secondary school,0,accommodation and food services,"chefs and cooks, food and beverage service",0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,22.0,2
2010,"employed part-year, unemployed part-year",6.0,33142.00680272109,1963.5487,28.0,full-time,bachelor's degree,1,health care and social assistance,professional in health,0,1,1,0,1,0,0,0,0,0,0,0,0,20.0,20.0,10.0,5
2010,employed all year,0.0,12593.962585034014,470.4036,17.0,part-time,11-13 years of elementary and secondary school (not graduated),0,other services,,0,1,0,0,0,0,0,1,0,0,0,0,0,20.0,1.0,24.0,2
2010,employed all year,24.0,132568.02721088435,1525.2113,47.0,full-time,bachelor's degree,0,public administration,natural and applied sciences,0,1,1,0,1,0,0,0,0,0,0,1,0,1000.0,100.0,284.0,5
2010,employed all year,17.0,152453.231292517,498.1593,46.0,full-time,bachelor's degree,0,"information, culture and recreation",middle management,0,1,1,0,1,0,0,0,0,0,0,0,0,1000.0,1000.0,86.0,5
2010,employed all year,32.0,79540.81632653062,328.3224,58.0,full-time,graduated high school,1,"information, culture and recreation",middle management,0,1,1,0,0,0,0,0,0,0,0,1,0,1000.0,20.0,300.0,3
